run_id,protocol_version,dataset_sha256,run_seed,layout_index,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,strategy,prompt_hash,doc_positions,confidence_condition,distribution_request_assigned,inline_confidence_requested,model_slot,model_provider,model_id,returned_model_ids,question,majority_value,minority_value,claim_a_value,claim_b_value,claim_a_side,claim_b_side,response_categories,primary_api_attempts,primary_format_retries,n_samples,n_scored,n_primary_errors,n_primary_format_errors,n_valid_distributions,distribution_compliance,modal_category,modal_count,conflict_mention_count,conflict_mention_rate,abstention_count,abstention_rate,self_consistency,self_consistency_all_samples,modal_tie,modal_answer,inline_distributions,inline_p_majority,inline_p_minority,inline_p_indeterminate,inline_p_sources_conflict,mean_p_majority,mean_p_minority,mean_p_indeterminate,mean_p_sources_conflict,confidence_best_resolution,posthoc_raw_response,primary_reasoning_tokens,posthoc_reasoning_tokens,reasoning_tokens,posthoc_status,posthoc_skipped,posthoc_api_attempts,posthoc_format_retries,posthoc_prompt_tokens,posthoc_completion_tokens,posthoc_error
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:41:07.723609+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:1,4,standard,5eaf0a9040eb283fcdcba3060c90e3f0a78b02d83f070758a59de51abde8bb6b,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,1000,"[{""p_claim_a"": 5, ""p_claim_b"": 90, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 90, ""p_minority"": 5}, {""p_claim_a"": 3, ""p_claim_b"": 95, ""p_indeterminate"": 2, ""p_sources_conflict"": 40, ""p_majority"": 95, ""p_minority"": 3}, {""p_claim_a"": 15, ""p_claim_b"": 80, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 15}]","[90, 95, 80]","[5, 3, 15]","[5, 2, 5]","[100, 40, 100]",88.33,7.67,4.0,80.0,90,"{""confidence_best_resolution"": 90}","[317, 359, 393]",210,1279,completed,0,1,0,366,222,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:41:11.654509+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:1,4,standard,5eaf0a9040eb283fcdcba3060c90e3f0a78b02d83f070758a59de51abde8bb6b,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,$1000,"[{""p_claim_a"": 15, ""p_claim_b"": 80, ""p_indeterminate"": 5, ""p_sources_conflict"": 85, ""p_majority"": 80, ""p_minority"": 15}, {""p_claim_a"": 18, ""p_claim_b"": 78, ""p_indeterminate"": 4, ""p_sources_conflict"": 92, ""p_majority"": 78, ""p_minority"": 18}, {""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}]","[80, 78, 80]","[15, 18, 20]","[5, 4, 0]","[85, 92, 100]",79.33,17.67,3.0,92.33,73,"```json
{""confidence_best_resolution"": 73}
```","[494, 407, 570]",523,1994,completed,0,1,0,442,525,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:41:55.042014+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:2,4,standard,4e1d48f0b8e16e1a98c4bb51b81a1fa068134d83c4446e0d7f74e6644d7b110d,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$1000,$250,MAJ,MIN,"[""FLAG"", ""FLAG"", ""FLAG""]",3,0,3,3,0,0,3,1.0,FLAG,3,0,0.0,3,1.0,1.0,1.0,0,indeterminate,"[{""p_claim_a"": 45, ""p_claim_b"": 45, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 45, ""p_minority"": 45}, {""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100, ""p_majority"": 0, ""p_minority"": 0}, {""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100, ""p_majority"": 0, ""p_minority"": 0}]","[45, 0, 0]","[45, 0, 0]","[10, 100, 100]","[100, 100, 100]",15.0,15.0,70.0,100.0,95,"```json
{""confidence_best_resolution"": 95}
```","[1472, 1137, 876]",533,4018,completed,0,1,0,376,549,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:42:03.358144+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:2,4,standard,4e1d48f0b8e16e1a98c4bb51b81a1fa068134d83c4446e0d7f74e6644d7b110d,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$1000,$250,MAJ,MIN,"[""MIN"", ""MIN"", ""MIN""]",3,0,3,3,0,0,3,1.0,MIN,3,0,0.0,0,0.0,1.0,1.0,0,$250,"[{""p_claim_a"": 20, ""p_claim_b"": 70, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 20, ""p_minority"": 70}, {""p_claim_a"": 30, ""p_claim_b"": 70, ""p_indeterminate"": 0, ""p_sources_conflict"": 80, ""p_majority"": 30, ""p_minority"": 70}, {""p_claim_a"": 30, ""p_claim_b"": 60, ""p_indeterminate"": 10, ""p_sources_conflict"": 90, ""p_majority"": 30, ""p_minority"": 60}]","[20, 30, 30]","[70, 70, 60]","[10, 0, 10]","[100, 80, 90]",26.67,66.67,6.67,90.0,30,"{""confidence_best_resolution"": 30}","[556, 0, 355]",868,1779,completed,0,1,0,365,770,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:42:03.358297+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:2,4,standard,4e1d48f0b8e16e1a98c4bb51b81a1fa068134d83c4446e0d7f74e6644d7b110d,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$1000,$250,MAJ,MIN,"[""MIN"", ""MIN"", ""MIN""]",3,0,3,3,0,0,3,1.0,MIN,3,0,0.0,0,0.0,1.0,1.0,0,$250,"[{""p_claim_a"": 45, ""p_claim_b"": 50, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 45, ""p_minority"": 50}, {""p_claim_a"": 40, ""p_claim_b"": 50, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 40, ""p_minority"": 50}, {""p_claim_a"": 40, ""p_claim_b"": 55, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 40, ""p_minority"": 55}]","[45, 40, 40]","[50, 50, 55]","[5, 10, 5]","[100, 100, 100]",41.67,51.67,6.67,100.0,55,"```json
{""confidence_best_resolution"": 55}
```","[604, 640, 624]",467,2335,completed,0,1,0,440,460,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:42:32.518652+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:1,5,standard,e2d0ee86ba38e62a201549fadbfb7cc3745b2b8afea4ec9d0c95354cbc75612a,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,$1000,"[{""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}, {""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}, {""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}]","[80, 80, 80]","[20, 20, 20]","[0, 0, 0]","[100, 100, 100]",80.0,20.0,0.0,100.0,100,"```json
{""confidence_best_resolution"": 100}
```","[838, 697, 600]",303,2438,completed,0,1,0,438,320,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:42:32.518797+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:1,5,standard,e2d0ee86ba38e62a201549fadbfb7cc3745b2b8afea4ec9d0c95354cbc75612a,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,$1000,"[{""p_claim_a"": 10, ""p_claim_b"": 85, ""p_indeterminate"": 5, ""p_sources_conflict"": 80, ""p_majority"": 85, ""p_minority"": 10}, {""p_claim_a"": 10, ""p_claim_b"": 85, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 85, ""p_minority"": 10}, {""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}]","[85, 85, 80]","[10, 10, 20]","[5, 5, 0]","[80, 100, 100]",83.33,13.33,3.33,93.33,95,"{""confidence_best_resolution"": 95}","[131, 440, 639]",158,1368,completed,0,1,0,422,169,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:42:33.618390+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:1,5,standard,e2d0ee86ba38e62a201549fadbfb7cc3745b2b8afea4ec9d0c95354cbc75612a,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,$1000,"[{""p_claim_a"": 15, ""p_claim_b"": 80, ""p_indeterminate"": 5, ""p_sources_conflict"": 85, ""p_majority"": 80, ""p_minority"": 15}, {""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 95, ""p_majority"": 80, ""p_minority"": 20}, {""p_claim_a"": 20, ""p_claim_b"": 75, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 75, ""p_minority"": 20}]","[80, 80, 75]","[15, 20, 20]","[5, 0, 5]","[85, 95, 100]",78.33,18.33,3.33,93.33,78,"```json
{""confidence_best_resolution"": 78}
```","[431, 545, 545]",342,1863,completed,0,1,0,505,371,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:43:21.785487+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:1,3,standard,870e10e8dcaebe16e2bdca3ebcba3e666120c4ac1395419fe5e74b1e5c92dd25,"[""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$1000,$250,MAJ,MIN,"[""MAJ"", ""FLAG"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,2,0,0.0,1,0.3333,0.6666666666666666,0.6666666666666666,0,$1000,"[{""p_claim_a"": 60, ""p_claim_b"": 30, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 30}, {""p_claim_a"": 40, ""p_claim_b"": 20, ""p_indeterminate"": 40, ""p_sources_conflict"": 100, ""p_majority"": 40, ""p_minority"": 20}, {""p_claim_a"": 67, ""p_claim_b"": 33, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 67, ""p_minority"": 33}]","[60, 40, 67]","[30, 20, 33]","[10, 40, 0]","[100, 100, 100]",55.67,27.67,16.67,100.0,90,"```json
{""confidence_best_resolution"": 90}
```","[814, 733, 931]",412,2890,completed,0,1,0,324,428,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:43:23.060411+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:1,3,standard,870e10e8dcaebe16e2bdca3ebcba3e666120c4ac1395419fe5e74b1e5c92dd25,"[""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$1000,$250,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,$1000,"[{""p_claim_a"": 70, ""p_claim_b"": 20, ""p_indeterminate"": 10, ""p_sources_conflict"": 90, ""p_majority"": 70, ""p_minority"": 20}, {""p_claim_a"": 60, ""p_claim_b"": 20, ""p_indeterminate"": 20, ""p_sources_conflict"": 90, ""p_majority"": 60, ""p_minority"": 20}, {""p_claim_a"": 70, ""p_claim_b"": 15, ""p_indeterminate"": 15, ""p_sources_conflict"": 90, ""p_majority"": 70, ""p_minority"": 15}]","[70, 60, 70]","[20, 20, 15]","[10, 20, 15]","[90, 90, 90]",66.67,18.33,15.0,90.0,90,"{""confidence_best_resolution"": 90}","[543, 389, 264]",462,1658,completed,0,1,0,314,474,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:43:24.835304+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:1,3,standard,870e10e8dcaebe16e2bdca3ebcba3e666120c4ac1395419fe5e74b1e5c92dd25,"[""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$1000,$250,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,$1000,"[{""p_claim_a"": 70, ""p_claim_b"": 25, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 70, ""p_minority"": 25}, {""p_claim_a"": 65, ""p_claim_b"": 30, ""p_indeterminate"": 5, ""p_sources_conflict"": 95, ""p_majority"": 65, ""p_minority"": 30}, {""p_claim_a"": 65, ""p_claim_b"": 25, ""p_indeterminate"": 10, ""p_sources_conflict"": 75, ""p_majority"": 65, ""p_minority"": 25}]","[70, 65, 65]","[25, 30, 25]","[5, 5, 10]","[100, 95, 75]",66.67,26.67,6.67,90.0,60,"```json
{""confidence_best_resolution"": 60}
```","[477, 627, 592]",536,2232,completed,0,1,0,383,575,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:08.458763+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:2,5,standard,899c723c06870587ff1e89f174f7617e2c2f8f21373abcaf7d26d91ef0e12bc2,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""FLAG"", ""FLAG"", ""FLAG""]",3,0,3,3,0,0,3,1.0,FLAG,3,0,0.0,3,1.0,1.0,1.0,0,indeterminate,"[{""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100, ""p_majority"": 0, ""p_minority"": 0}, {""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}, {""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}]","[0, 60, 60]","[0, 40, 40]","[100, 0, 0]","[100, 100, 100]",40.0,26.67,33.33,100.0,90,"```json
{""confidence_best_resolution"": 90}
```","[1055, 1962, 1208]",408,4633,completed,0,1,0,434,424,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:15.300068+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:2,5,standard,899c723c06870587ff1e89f174f7617e2c2f8f21373abcaf7d26d91ef0e12bc2,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,$1000,"[{""p_claim_a"": 0, ""p_claim_b"": 100, ""p_indeterminate"": 0, ""p_sources_conflict"": 60, ""p_majority"": 100, ""p_minority"": 0}, {""p_claim_a"": 30, ""p_claim_b"": 60, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 30}, {""p_claim_a"": 10, ""p_claim_b"": 10, ""p_indeterminate"": 80, ""p_sources_conflict"": 95, ""p_majority"": 10, ""p_minority"": 10}]","[100, 60, 10]","[0, 30, 10]","[0, 10, 80]","[60, 100, 95]",56.67,13.33,30.0,85.0,20,"{""confidence_best_resolution"": 20}","[0, 524, 879]",691,2094,completed,0,1,0,421,620,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:15.300301+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:2,5,standard,899c723c06870587ff1e89f174f7617e2c2f8f21373abcaf7d26d91ef0e12bc2,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,$250,$1000,MIN,MAJ,"[""MIN"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,2,0,0.0,0,0.0,0.6666666666666666,0.6666666666666666,0,$1000,"[{""p_claim_a"": 55, ""p_claim_b"": 35, ""p_indeterminate"": 10, ""p_sources_conflict"": 95, ""p_majority"": 35, ""p_minority"": 55}, {""p_claim_a"": 40, ""p_claim_b"": 55, ""p_indeterminate"": 5, ""p_sources_conflict"": 90, ""p_majority"": 55, ""p_minority"": 40}, {""p_claim_a"": 40, ""p_claim_b"": 50, ""p_indeterminate"": 10, ""p_sources_conflict"": 90, ""p_majority"": 50, ""p_minority"": 40}]","[35, 55, 50]","[55, 40, 40]","[10, 5, 10]","[95, 90, 90]",46.67,45.0,8.33,91.67,40,"```json
{""confidence_best_resolution"": 40}
```","[652, 598, 846]",517,2613,completed,0,1,0,504,560,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:23.771181+00:00,E008,Marridge Financial Group,banking,interest_rate,4:0,4,standard,be61f4c20b8091c18e82fcff636a4faa84a5845ef9488146ee65f90854b00d92,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,,,,,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,2.25%,[],[],[],[],[],,,,,100,"```json
{""confidence_best_resolution"": 100}
```","[273, 267, 319]",227,1086,completed,0,1,0,374,244,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:23.771311+00:00,E008,Marridge Financial Group,banking,interest_rate,4:0,4,standard,be61f4c20b8091c18e82fcff636a4faa84a5845ef9488146ee65f90854b00d92,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,,,,,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,2.25%,[],[],[],[],[],,,,,100,"{""confidence_best_resolution"": 100}","[64, 28, 34]",77,203,completed,0,1,0,359,89,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:25.439213+00:00,E008,Marridge Financial Group,banking,interest_rate,4:0,4,standard,be61f4c20b8091c18e82fcff636a4faa84a5845ef9488146ee65f90854b00d92,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,,,,,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,2.25%,[],[],[],[],[],,,,,99,"```json
{""confidence_best_resolution"": 99}
```","[189, 191, 187]",376,943,completed,0,1,0,438,387,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:44.160806+00:00,E008,Marridge Financial Group,banking,interest_rate,3:1,4,standard,05d4b17f99f0c72ca4e090108a797c1588e856da0d0475001945e39e1abff1ce,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,2.25%,1.5%,MAJ,MIN,"[""COM"", ""MAJ"", ""COM""]",3,0,3,3,0,0,0,,COM,2,0,0.0,0,0.0,0.6666666666666666,0.6666666666666666,0,2.25% or 1.5%,[],[],[],[],[],,,,,95,"```json
{""confidence_best_resolution"": 95}
```","[1179, 531, 898]",304,2912,completed,0,1,0,379,320,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:45.808704+00:00,E008,Marridge Financial Group,banking,interest_rate,3:1,4,standard,05d4b17f99f0c72ca4e090108a797c1588e856da0d0475001945e39e1abff1ce,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,2.25%,1.5%,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,2.25%,[],[],[],[],[],,,,,95,"{""confidence_best_resolution"": 95}","[136, 60, 152]",235,583,completed,0,1,0,359,247,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:44:46.909299+00:00,E008,Marridge Financial Group,banking,interest_rate,3:1,4,standard,05d4b17f99f0c72ca4e090108a797c1588e856da0d0475001945e39e1abff1ce,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,2.25%,1.5%,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,2.25%,[],[],[],[],[],,,,,78,"```json
{""confidence_best_resolution"": 78}
```","[355, 250, 407]",484,1496,completed,0,1,0,438,509,
