run_id,protocol_version,dataset_sha256,run_seed,layout_index,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,call_phase,trial_index,strategy,prompt_hash,doc_positions,confidence_condition,distribution_request_assigned,inline_confidence_requested,model_slot,model_provider,model_id,returned_model_id,question,majority_value,minority_value,claim_a_value,claim_b_value,claim_a_side,claim_b_side,response_category,mentions_conflict,abstained,raw_response,parsed_answer,p_claim_a,p_claim_b,p_indeterminate,p_sources_conflict,p_majority,p_minority,confidence_best_resolution,confidence_scale,format_error,prompt_tokens,completion_tokens,reasoning_tokens,error
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:57:54.702685+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,posthoc,,standard,7fc678b78087b8a221da9654a471e25256cb4ebc24aa9738bbca6a6d01986b1f,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"{""confidence_best_resolution"": 0}",,,,,,,,0,0-100_best_resolution,,412,162,152,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:57:56.919523+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,posthoc,,standard,7fc678b78087b8a221da9654a471e25256cb4ebc24aa9738bbca6a6d01986b1f,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"{""confidence_best_resolution"": 0}",,,,,,,,0,0-100_best_resolution,,412,269,257,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:57:58.599813+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,posthoc,,standard,e33b4cbb3a2b1306126d0dc0984cab38b2fa67f9ca7b013e4d5009f8871737ab,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 85}
```",,,,,,,,85,0-100_best_resolution,,499,458,412,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:57:58.672890+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,1,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,287,332,320,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:01.191422+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,1,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"{{""answer"": ""$25""}}",$25,,,,,,,,,,289,40,31,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:01.191641+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,1,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,361,196,173,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:01.283562+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,2,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,287,364,357,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:03.956162+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,2,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"{{""answer"": ""$25""}}",$25,,,,,,,,,,289,58,52,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:06.179312+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,2,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,361,205,187,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:06.181143+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,3,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,287,272,265,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:08.585111+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,3,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"{{""answer"": ""$25""}}",$25,,,,,,,,,,289,55,46,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:08.585262+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,primary,3,standard,23aab9c02836799eccf37c8698c21a211d68ba33a644d09bd00a9ea8c0446fbd,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,361,199,172,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:10.915728+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,posthoc,,standard,ba879fdef789754600899aa520f28d367d97d0014db20275028965caa1b4f467,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,353,205,188,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:13.140174+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,posthoc,,standard,ba879fdef789754600899aa520f28d367d97d0014db20275028965caa1b4f467,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,,,,"{""confidence_best_resolution"": 100}",,,,,,,,100,0-100_best_resolution,,353,89,97,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:15.603716+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,posthoc,,standard,ba879fdef789754600899aa520f28d367d97d0014db20275028965caa1b4f467,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,,,,,"```json
{""confidence_best_resolution"": 99}
```",,,,,,,,99,0-100_best_resolution,,430,322,326,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:16.943376+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,1,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,COM,1,0,"`{""answer"": ""The provided documents contain conflicting information: Document 1 and Document 3 state the cap is 25% (Claim A), while Document 2 and Document 4 state it is 30% (Claim B).""}`","The provided documents contain conflicting information: Document 1 and Document 3 state the cap is 25% (Claim A), while Document 2 and Document 4 state it is 30% (Claim B).",,,,,,,,,,307,1062,1011,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:23.582473+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,1,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,OTHER,0,0,"{""answer"": ""Claim B""}",Claim B,,,,,,,,,,305,1090,1081,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:31.126276+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,1,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,COM,1,0,"```json
{""answer"": ""The provided documents contain conflicting information. Documents 1 and 3 state the cap is 25%, while Documents 2 and 4 state it is 30%. Based on the sources provided, no single consistent answer can be determined.""}
```","The provided documents contain conflicting information. Documents 1 and 3 state the cap is 25%, while Documents 2 and 4 state it is 30%. Based on the sources provided, no single consistent answer can be determined.",,,,,,,,,,388,898,688,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:31.126422+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,2,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,COM,1,0,"```json
{""answer"": ""According to the provided documents, the sources conflict: Document 1 and Document 3 state the cap is 25% (Claim A), while Document 2 and Document 4 state it is 30% (Claim B).""}
```","According to the provided documents, the sources conflict: Document 1 and Document 3 state the cap is 25% (Claim A), while Document 2 and Document 4 state it is 30% (Claim B).",,,,,,,,,,307,708,651,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:36.550876+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,2,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,305,1675,1666,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:49.766490+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,2,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,FLAG,1,1,"```json
{""answer"": ""The documents provide conflicting information. Documents 1 and 3 state 25%, while Documents 2 and 4 state 30%. Based on the provided sources, a definitive answer cannot be determined.""}
```","The documents provide conflicting information. Documents 1 and 3 state 25%, while Documents 2 and 4 state 30%. Based on the provided sources, a definitive answer cannot be determined.",,,,,,,,,,388,822,633,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:49.766682+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,3,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,COM,0,0,"```json
{""answer"": ""According to Documents 1 and 3, the cap is 25% (Claim A), while Documents 2 and 4 state it is 30% (Claim B).""}
```","According to Documents 1 and 3, the cap is 25% (Claim A), while Documents 2 and 4 state it is 30% (Claim B).",,,,,,,,,,307,1025,977,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:58:56.767661+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,3,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,305,1065,1137,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:09.395905+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,primary,3,standard,69aa0a0cb0276c56c734c3e6c62ba9ca1639196f075d009e5e8df4a6ecd126ea,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,FLAG,1,1,"{""answer"": ""The documents contain contradictory information: Documents 1 and 3 state 25%, while Documents 2 and 4 state 30%. A definitive answer cannot be determined from these conflicting sources.""}","The documents contain contradictory information: Documents 1 and 3 state 25%, while Documents 2 and 4 state 30%. A definitive answer cannot be determined from these conflicting sources.",,,,,,,,,,388,831,579,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:09.396109+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,posthoc,,standard,b9329198ab6421a4be139b6dd242c053b4a546be1fb83e48e439253feb2afd9a,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,393,267,250,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:12.110226+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,posthoc,,standard,6e462fb74a0589207e9620e47df9ae29e569f3e817baa8137357b6e698db0e19,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,,,,"{""confidence_best_resolution"": 50}",,,,,,,,50,0-100_best_resolution,,369,481,528,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:19.426837+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,posthoc,,standard,10d3a282f51c982e7d754b1111b9567e9700d1098c6e6315937b24ec4e43230c,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,25%,30%,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 78}
```

The previous answer appropriately identifies and accurately characterizes the conflicting information in the documents. It correctly attributes the statements to the right sources (Documents 1 and 3 stating 25%, Documents 2 and 4 stating 30%) and reaches a reasonable conclusion that conflicting sources prevent a definitive answer. This is a responsible approach to contradictory information. The answer could be slightly improved by potentially evaluating source credibility (e.g., noting that the Regional Business Journal and Encyclopedia might carry more authority than a forum post), but acknowledging the conflict itself is valid and appropriate given only the documents provided.",,,,,,,,78,0-100_best_resolution,,477,821,660,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:19.427066+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,1,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,COM,0,0,"{""answer"": ""According to Documents 1, 2, and 3, the cap is Claim A (30%), while Document 4 states it is Claim B (25%).""}","According to Documents 1, 2, and 3, the cap is Claim A (30%), while Document 4 states it is Claim B (25%).",,,,,,,,,,307,966,926,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:26.261074+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,1,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,305,210,218,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:26.261172+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,1,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,COM,1,0,"```json
{""answer"": ""The documents contain conflicting information: three sources cite 30% (Documents 1, 2, and 3), while one source cites 25% (Document 4). Based on the preponderance of evidence, Claim A: 30%""}
```","The documents contain conflicting information: three sources cite 30% (Documents 1, 2, and 3), while one source cites 25% (Document 4). Based on the preponderance of evidence, Claim A: 30%",,,,,,,,,,388,644,545,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:26.946026+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,2,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,COM,0,0,"{""answer"": ""According to Documents 1, 2, and 3, the cap is 30% (Claim A), while Document 4 states it is 25% (Claim B).""}","According to Documents 1, 2, and 3, the cap is 30% (Claim A), while Document 4 states it is 25% (Claim B).",,,,,,,,,,307,609,565,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:31.309293+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,2,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,OTHER,0,0,"{""answer"": ""Claim A""}",Claim A,,,,,,,,,,305,450,484,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:49.165631+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,2,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""Claim A: 30%""}
```",Claim A: 30%,,,,,,,,,,388,452,436,
