run_id,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,trial_index,strategy,doc_positions,model_provider,model_id,question,majority_value,minority_value,raw_response,parsed_answer,parsed_confidence,prompt_tokens,completion_tokens,error
c740074a,2026-07-16T22:58:37.499900+00:00,E005,Meridian Vale Savings Bank,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Meridian Vale Savings Bank?,$15,$25,"{""answer"": ""$15"", ""confidence"": 3}",$15,3,267,328,
c740074a,2026-07-16T22:58:38.951360+00:00,E005,Meridian Vale Savings Bank,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Meridian Vale Savings Bank?,$15,$25,"```json
{""answer"": ""The provided documents contain conflicting information regarding the monthly maintenance fee: Documents 1, 2, and 4 state it is $15, whereas Documents 3 and 5 state it is $25."", ""confidence"": 5}
```","The provided documents contain conflicting information regarding the monthly maintenance fee: Documents 1, 2, and 4 state it is $15, whereas Documents 3 and 5 state it is $25.",5,374,58,
c740074a,2026-07-16T22:58:43.146213+00:00,E005,Meridian Vale Savings Bank,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Meridian Vale Savings Bank?,$15,$25,"{""answer"": ""$15"", ""confidence"": 3}",$15,3,372,132,
c740074a,2026-07-16T22:58:43.146305+00:00,E006,Ashfell Savings Bank,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""20%"", ""confidence"": 5}",20%,5,314,13,
c740074a,2026-07-16T22:58:45.581852+00:00,E006,Ashfell Savings Bank,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""20%"", ""confidence"": 5}",20%,5,310,88,
c740074a,2026-07-16T22:58:45.582030+00:00,E006,Ashfell Savings Bank,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""The documents contain conflicting information: Documents 1, 2, and 3 state the cap is 20%, while Document 4 states it is 15%."", ""confidence"": 5}","The documents contain conflicting information: Documents 1, 2, and 3 state the cap is 20%, while Document 4 states it is 15%.",5,314,46,
c740074a,2026-07-16T22:58:48.867714+00:00,E006,Ashfell Savings Bank,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""20%"", ""confidence"": 2}",20%,2,310,277,
c740074a,2026-07-16T22:58:50.672377+00:00,E006,Ashfell Savings Bank,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"```json
{
  ""answer"": ""The provided documents contain conflicting information regarding the cap: Document 1 (Sector Analysis Quarterly) and Document 3 (Company Newswire) state that the Corvane Compliance Directive caps institutional lending at 15%, while Document 2 (IndustryTalk Forums) and Document 4 (Open Encyclopedia Project) state that it caps institutional lending at 20%."",
  ""confidence"": 5
}
```","The provided documents contain conflicting information regarding the cap: Document 1 (Sector Analysis Quarterly) and Document 3 (Company Newswire) state that the Corvane Compliance Directive caps institutional lending at 15%, while Document 2 (IndustryTalk Forums) and Document 4 (Open Encyclopedia Project) state that it caps institutional lending at 20%.",5,314,93,
c740074a,2026-07-16T22:58:54.750202+00:00,E006,Ashfell Savings Bank,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""15%"", ""confidence"": 4}",15%,4,310,623,
c740074a,2026-07-16T22:59:00.997784+00:00,E006,Ashfell Savings Bank,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"```json
{""answer"": ""The provided documents contain conflicting information: Document 2 states the cap is 15%, while Documents 1, 3, 4, and 5 state it is 20%."", ""confidence"": 5}
```","The provided documents contain conflicting information: Document 2 states the cap is 15%, while Documents 1, 3, 4, and 5 state it is 20%.",5,363,55,
c740074a,2026-07-16T22:59:05.120028+00:00,E006,Ashfell Savings Bank,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""20%"", ""confidence"": 4}",20%,4,357,160,
c740074a,2026-07-16T22:59:09.374919+00:00,E006,Ashfell Savings Bank,banking,lending_cap,2:1,3,1,standard,"[""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""The provided documents contain conflicting information: Document 1 states that the lending cap is 15%, while Document 2 and Document 3 state it is 20%."", ""confidence"": 5}","The provided documents contain conflicting information: Document 1 states that the lending cap is 15%, while Document 2 and Document 3 state it is 20%.",5,263,46,
c740074a,2026-07-16T22:59:12.512526+00:00,E006,Ashfell Savings Bank,banking,lending_cap,2:1,3,1,standard,"[""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""20%"", ""confidence"": 2}",20%,2,261,362,
c740074a,2026-07-16T22:59:15.455149+00:00,E006,Ashfell Savings Bank,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""The provided documents contain conflicting information, specifying the cap as either 15% or 20%."", ""confidence"": 5}","The provided documents contain conflicting information, specifying the cap as either 15% or 20%.",5,363,32,
c740074a,2026-07-16T22:59:19.999323+00:00,E006,Ashfell Savings Bank,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Corvane Compliance Directive at Ashfell Savings Bank?,20%,15%,"{""answer"": ""15%"", ""confidence"": 3}",15%,3,357,474,
c740074a,2026-07-16T22:59:22.196855+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""$1000"", ""confidence"": 5}",$1000,5,341,15,
c740074a,2026-07-16T22:59:24.938256+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""$1000"", ""confidence"": 5}",$1000,5,333,56,
c740074a,2026-07-16T22:59:24.938440+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""According to the provided documents, the limit is either $1000 (as stated in Documents 1, 3, and 4) or $250 (as stated in Document 2)."", ""confidence"": 5}","According to the provided documents, the limit is either $1000 (as stated in Documents 1, 3, and 4) or $250 (as stated in Document 2).",5,340,54,
c740074a,2026-07-16T22:59:29.487746+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,332,313,
c740074a,2026-07-16T22:59:31.599286+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""The provided documents contain conflicting information: Documents 1 and 4 state that the default overdraft protection limit is $250, while Documents 2 and 3 state it is $1,000."", ""confidence"": 5}","The provided documents contain conflicting information: Documents 1 and 4 state that the default overdraft protection limit is $250, while Documents 2 and 3 state it is $1,000.",5,339,53,
c740074a,2026-07-16T22:59:35.905027+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""$250"", ""confidence"": 3}",$250,3,331,262,
c740074a,2026-07-16T22:59:35.905119+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"```json
{""answer"": ""According to Documents 1, 2, 4, and 5, the default overdraft protection limit is $1000, though Document 3 states it is $250."", ""confidence"": 5}
```","According to Documents 1, 2, 4, and 5, the default overdraft protection limit is $1000, though Document 3 states it is $250.",5,398,55,
c740074a,2026-07-16T22:59:40.270670+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""$1000"", ""confidence"": 3}",$1000,3,387,436,
c740074a,2026-07-16T22:59:43.903819+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""The provided documents contain conflicting information: Document 1 and Document 3 state the default overdraft protection limit is $1000, while Document 2 states it is $250."", ""confidence"": 5}","The provided documents contain conflicting information: Document 1 and Document 3 state the default overdraft protection limit is $1000, while Document 2 states it is $250.",5,284,49,
c740074a,2026-07-16T22:59:48.398407+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""$1000"", ""confidence"": 2}",$1000,2,279,303,
c740074a,2026-07-16T22:59:48.532291+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"```json
{
  ""answer"": ""The provided documents contain conflicting information: some sources state the limit is $1000 (Documents 1, 4, and 5), while others state it is $250 (Documents 2 and 3)."",
  ""confidence"": 5
}
```","The provided documents contain conflicting information: some sources state the limit is $1000 (Documents 1, 4, and 5), while others state it is $250 (Documents 2 and 3).",5,397,69,
c740074a,2026-07-16T22:59:54.518701+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"{""answer"": ""$1000"", ""confidence"": 3}",$1000,3,386,361,
c740074a,2026-07-16T22:59:55.445900+00:00,E008,Marridge Financial Group,banking,interest_rate,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"```json
{""answer"": ""2.25%"", ""confidence"": 5}
```",2.25%,5,334,20,
c740074a,2026-07-16T22:59:57.450766+00:00,E008,Marridge Financial Group,banking,interest_rate,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""2.25%"", ""confidence"": 5}",2.25%,5,323,71,
c740074a,2026-07-16T22:59:57.602543+00:00,E008,Marridge Financial Group,banking,interest_rate,3:1,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""The annual interest rate is 2.25% (as stated in Documents 1, 3, and 4), though one source (Document 2) states it is 1.5%."", ""confidence"": 5}","The annual interest rate is 2.25% (as stated in Documents 1, 3, and 4), though one source (Document 2) states it is 1.5%.",5,333,53,
c740074a,2026-07-16T23:00:02.477916+00:00,E008,Marridge Financial Group,banking,interest_rate,3:1,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""2.25%"", ""confidence"": 4}",2.25%,4,323,270,
c740074a,2026-07-16T23:00:02.478124+00:00,E008,Marridge Financial Group,banking,interest_rate,2:2,4,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"```json
{""answer"": ""The provided documents contain conflicting information, stating the annual interest rate is either 1.5% or 2.25%."", ""confidence"": 5}
```","The provided documents contain conflicting information, stating the annual interest rate is either 1.5% or 2.25%.",5,332,42,
c740074a,2026-07-16T23:00:06.977103+00:00,E008,Marridge Financial Group,banking,interest_rate,2:2,4,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""Conflicting reports: 2.25% (Documents 1, 4) and 1.5% (Documents 2, 3)"", ""confidence"": 1}","Conflicting reports: 2.25% (Documents 1, 4) and 1.5% (Documents 2, 3)",1,352,399,
c740074a,2026-07-16T23:00:12.255231+00:00,E008,Marridge Financial Group,banking,interest_rate,4:1,5,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"```json
{""answer"": ""According to the provided documents, the annual interest rate is 2.25% (although one source mentions it is 1.5%)."", ""confidence"": 5}
```","According to the provided documents, the annual interest rate is 2.25% (although one source mentions it is 1.5%).",5,389,45,
c740074a,2026-07-16T23:00:16.262973+00:00,E008,Marridge Financial Group,banking,interest_rate,4:1,5,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""2.25%"", ""confidence"": 5}",2.25%,5,377,157,
c740074a,2026-07-16T23:00:19.941501+00:00,E008,Marridge Financial Group,banking,interest_rate,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""The provided documents state conflicting interest rates: Document 1 (Open Encyclopedia Project) and Document 3 (Sector Analysis Quarterly) state the rate is 2.25%, while Document 2 (Company Newswire) states it is 1.5%."", ""confidence"": 5}","The provided documents state conflicting interest rates: Document 1 (Open Encyclopedia Project) and Document 3 (Sector Analysis Quarterly) state the rate is 2.25%, while Document 2 (Company Newswire) states it is 1.5%.",5,279,63,
c740074a,2026-07-16T23:00:23.724327+00:00,E008,Marridge Financial Group,banking,interest_rate,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""2.25%"", ""confidence"": 4}",2.25%,4,271,271,
c740074a,2026-07-16T23:00:23.724419+00:00,E008,Marridge Financial Group,banking,interest_rate,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"```json
{""answer"": ""According to the provided documents, the annual interest rate is reported as either 1.5% or 2.25% depending on the source."", ""confidence"": 5}
```","According to the provided documents, the annual interest rate is reported as either 1.5% or 2.25% depending on the source.",5,388,45,
c740074a,2026-07-16T23:00:27.426174+00:00,E008,Marridge Financial Group,banking,interest_rate,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""2.25%"", ""confidence"": 4}",2.25%,4,377,16,
c740074a,2026-07-16T23:00:27.426267+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 5}",$5,5,320,12,
c740074a,2026-07-16T23:00:30.039440+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 5}",$5,5,333,13,
c740074a,2026-07-16T23:00:30.776990+00:00,E009,Ashfell Financial Group,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"```json
{
  ""answer"": ""According to Documents 1, 2, and 3, the monthly maintenance fee is $5, while Document 4 states it is $12."",
  ""confidence"": 5
}
```","According to Documents 1, 2, and 3, the monthly maintenance fee is $5, while Document 4 states it is $12.",5,321,53,
c740074a,2026-07-16T23:00:35.203753+00:00,E009,Ashfell Financial Group,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 5}",$5,5,316,171,
c740074a,2026-07-16T23:00:35.203859+00:00,E009,Ashfell Financial Group,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""The provided documents contain conflicting information: IndustryTalk Forums and Regional Business Journal state the fee is $12, while Sector Analysis Quarterly and Company Newswire state it is $5."", ""confidence"": 5}","The provided documents contain conflicting information: IndustryTalk Forums and Regional Business Journal state the fee is $12, while Sector Analysis Quarterly and Company Newswire state it is $5.",5,322,45,
c740074a,2026-07-16T23:00:40.120441+00:00,E009,Ashfell Financial Group,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 2}",$5,2,316,705,
c740074a,2026-07-16T23:00:47.627711+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:1,5,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"```json
{""answer"": ""According to the provided documents, there is a conflict: Document 1 states the monthly maintenance fee is $12, while Documents 2, 3, 4, and 5 state it is $5."", ""confidence"": 5}
```","According to the provided documents, there is a conflict: Document 1 states the monthly maintenance fee is $12, while Documents 2, 3, 4, and 5 state it is $5.",5,368,59,
c740074a,2026-07-16T23:00:51.711629+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:1,5,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 4}",$5,4,361,104,
c740074a,2026-07-16T23:00:55.019924+00:00,E009,Ashfell Financial Group,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""The provided documents contain conflicting information: Document 1 and Document 3 state that the monthly maintenance fee is $5, while Document 2 states it is $12."", ""confidence"": 5}","The provided documents contain conflicting information: Document 1 and Document 3 state that the monthly maintenance fee is $5, while Document 2 states it is $12.",5,269,45,
c740074a,2026-07-16T23:00:59.186073+00:00,E009,Ashfell Financial Group,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 4}",$5,4,265,111,
c740074a,2026-07-16T23:00:59.186216+00:00,E009,Ashfell Financial Group,banking,monthly_fee,3:2,5,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""The provided documents contain conflicting information, stating the monthly maintenance fee is either $5 or $12."", ""confidence"": 5}","The provided documents contain conflicting information, stating the monthly maintenance fee is either $5 or $12.",5,369,31,
c740074a,2026-07-16T23:01:03.139291+00:00,E009,Ashfell Financial Group,banking,monthly_fee,3:2,5,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 3}",$5,3,361,294,
c740074a,2026-07-16T23:01:07.833651+00:00,E010,Corvane Credit Union,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""25%"", ""confidence"": 5}",25%,5,316,13,
c740074a,2026-07-16T23:01:10.588140+00:00,E010,Corvane Credit Union,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""25%"", ""confidence"": 5}",25%,5,319,72,
c740074a,2026-07-16T23:01:11.218423+00:00,E010,Corvane Credit Union,banking,lending_cap,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"```json
{""answer"": ""The provided documents contain conflicting information; Document 1 states the cap is 15%, while Documents 2, 3, and 4 state it is 25%."", ""confidence"": 5}
```","The provided documents contain conflicting information; Document 1 states the cap is 15%, while Documents 2, 3, and 4 state it is 25%.",5,316,52,
c740074a,2026-07-16T23:01:17.267392+00:00,E010,Corvane Credit Union,banking,lending_cap,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""25%"", ""confidence"": 3}",25%,3,319,283,
c740074a,2026-07-16T23:01:26.603091+00:00,E010,Corvane Credit Union,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"```json
{""answer"": ""The provided documents contain conflicting information regarding the maximum lending cap: Document 1 (Open Encyclopedia Project) and Document 3 (Sector Analysis Quarterly) state it is 15%, whereas Document 2 (IndustryTalk Forums) and Document 4 (Company Newswire) state it is 25%."", ""confidence"": 5}
```","The provided documents contain conflicting information regarding the maximum lending cap: Document 1 (Open Encyclopedia Project) and Document 3 (Sector Analysis Quarterly) state it is 15%, whereas Document 2 (IndustryTalk Forums) and Document 4 (Company Newswire) state it is 25%.",5,316,77,
c740074a,2026-07-16T23:01:30.203159+00:00,E010,Corvane Credit Union,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""15%"", ""confidence"": 3}",15%,3,319,539,
c740074a,2026-07-16T23:01:53.427107+00:00,E010,Corvane Credit Union,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""Based on the provided documents, there is conflicting information: Documents 1, 3, 4, and 5 state the cap is 25%, while Document 2 states it is 15%."", ""confidence"": 5}","Based on the provided documents, there is conflicting information: Documents 1, 3, 4, and 5 state the cap is 25%, while Document 2 states it is 15%.",5,365,54,
