run_id,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,trial_index,strategy,doc_positions,model_provider,model_id,question,majority_value,minority_value,raw_response,parsed_answer,parsed_confidence,prompt_tokens,completion_tokens,error
ef6a3d5a,2026-07-16T04:25:09.783317+00:00,E007,Veltra Trust Company,banking,overdraft_limit,3:1,4,1,cot,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"I can't provide a detailed step-by-step chain-of-thought, but a concise summary of the evidence: Documents 1, 3, and 4 report a $1000 default overdraft protection limit; Document 2 reports $250. With three sources agreeing on $1000 versus one conflicting source, the most supported value is $1000.

{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,352,1054,
ef6a3d5a,2026-07-16T04:25:21.224089+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:2,4,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"To determine the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company, I will analyze the provided documents step-by-step:

1. **Analyze Document 1:** This document states that ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $250.""
2. **Analyze Document 2:** This source claims that ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $1000.""
3. **Analyze Document 3:** This source also states that ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $1000.""
4. **Analyze Document 4:** This document states that ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $250.""

There is a direct conflict in the retrieved documents:
- Documents 1 and 4 state the limit is $250.
- Documents 2 and 3 state the limit is $1000.

Because the provided documents contain contradictory information ($250 according to Documents 1 and 4, and $1000 according to Documents 2 and 3), I will present both figures noted in the text and indicate a lower confidence level due to this discrepancy.

```json
{""answer"": ""The retrieved documents contain conflicting information. Documents 1 and 4 state the default overdraft protection limit is $250, while Documents 2 and 3 state it is $1000."", ""confidence"": 3}
```","The retrieved documents contain conflicting information. Documents 1 and 4 state the default overdraft protection limit is $250, while Documents 2 and 3 state it is $1000.",3,373,342,
ef6a3d5a,2026-07-16T04:25:23.989750+00:00,E007,Veltra Trust Company,banking,overdraft_limit,2:2,4,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",openai,gpt-5-mini,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"Sorry — I can’t provide my internal step-by-step chain-of-thought. Here is a brief, non-sensitive summary of the evidence and my conclusion:

- Documents 1 (Sector Analysis Quarterly) and 4 (Regional Business Journal) state the default overdraft protection limit is $250.
- Documents 2 (IndustryTalk Forums) and 3 (Open Encyclopedia Project) state the limit is $1000.
- The two trade/publication sources (Docs 1 and 4) are likely more authoritative than a forum and an open encyclopedia, so I conclude the default limit is $250.

{""answer"": ""$250"", ""confidence"": 4}",$250,4,351,1295,
ef6a3d5a,2026-07-16T04:25:36.278736+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:1,5,1,cot,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"To determine the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company, we must analyze the provided documents:

1. **Document 1 (Open Encyclopedia Project)** states: ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $1000.""
2. **Document 2 (IndustryTalk Forums)** states: ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $1000.""
3. **Document 3 (Company Newswire)** states: ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $250.""
4. **Document 4 (Regional Business Journal)** states: ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $1000.""
5. **Document 5 (Sector Analysis Quarterly)** states: ""The default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company is $1000.""

There is a conflict in the sources: Document 3 mentions the limit is $250, while Documents 1, 2, 4, and 5 state the limit is $1000. Because the vast majority of the retrieved sources (four out of five, including the encyclopedia, regional business journal, and sector analysis quarterly) state the limit is $1000, we will identify $1000 as the primary figure supported by the evidence, while noting the discrepancy.

```json
{""answer"": ""According to the majority of the provided documents (Documents 1, 2, 4, and 5), the default overdraft protection limit is $1000, although Document 3 states it is $250."", ""confidence"": 4}
```","According to the majority of the provided documents (Documents 1, 2, 4, and 5), the default overdraft protection limit is $1000, although Document 3 states it is $250.",4,432,388,
ef6a3d5a,2026-07-16T04:25:39.139716+00:00,E007,Veltra Trust Company,banking,overdraft_limit,4:1,5,1,cot,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company?,$1000,$250,"Step-by-step reasoning:
- I reviewed all five provided documents for statements about the default overdraft protection limit for the FlexPrime Savings account at Veltra Trust Company.
- Documents 1 (Open Encyclopedia Project), 2 (IndustryTalk Forums), 4 (Regional Business Journal), and 5 (Sector Analysis Quarterly) each state the limit is $1000.
- Document 3 (Company Newswire) states a different value: $250.
- Four independent sources agree on $1000 while one source reports $250. Given the preponderance of sources reporting $1000 and multiple types of sources (encyclopedic, forum summary, regional journal, sector analysis) aligning on that value, the most supported answer is $1000, though there is one conflicting report.

{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,405,628,
ef6a3d5a,2026-07-16T04:25:45.048698+00:00,E008,Marridge Financial Group,banking,interest_rate,4:0,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"To find the annual interest rate for the SecureYield Money Market account at Marridge Financial Group, we can analyze the provided documents step-by-step:

1. **Analyze Document 1:** This document states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
2. **Analyze Document 2:** This document states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
3. **Analyze Document 3:** This document states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
4. **Analyze Document 4:** This document states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""

All four retrieved documents consistently state that the annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.

```json
{""answer"": ""2.25%"", ""confidence"": 5}
```",2.25%,5,368,235,
ef6a3d5a,2026-07-16T04:25:47.053955+00:00,E008,Marridge Financial Group,banking,interest_rate,4:0,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"Step-by-step reasoning:
1. Document 1 (Company Newswire) states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
2. Document 2 (Regional Business Journal) repeats: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
3. Document 3 (Sector Analysis Quarterly) also reports: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
4. Document 4 (Open Encyclopedia Project) likewise notes: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
5. All four independent documents consistently report the same annual interest rate for the SecureYield Money Market account.

{""answer"": ""2.25%"", ""confidence"": 5}",2.25%,5,354,452,
ef6a3d5a,2026-07-16T04:25:52.659883+00:00,E008,Marridge Financial Group,banking,interest_rate,3:1,4,1,cot,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"To determine the annual interest rate for the SecureYield Money Market account at Marridge Financial Group, we analyze the provided documents:

1. **Document 1** states that the annual interest rate for the SecureYield Money Market account at Marridge Financial Group is **2.25%**.
2. **Document 2** states that the annual interest rate for the same account is **1.5%**.
3. **Document 3** states that the annual interest rate is **2.25%**.
4. **Document 4** states that the annual interest rate is **2.25%**.

There is a conflict in the retrieved sources: Documents 1, 3, and 4 state the rate is 2.25%, while Document 2 states the rate is 1.5%. 

{""answer"": ""2.25% according to Documents 1, 3, and 4, though Document 2 reports it as 1.5%"", ""confidence"": 5}","2.25% according to Documents 1, 3, and 4, though Document 2 reports it as 1.5%",5,367,213,
ef6a3d5a,2026-07-16T04:25:58.381240+00:00,E008,Marridge Financial Group,banking,interest_rate,3:1,4,1,cot,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"Step-by-step reasoning:
1. I reviewed all four provided documents for the stated annual interest rate of the SecureYield Money Market account at Marridge Financial Group.
2. Document 1 (Sector Analysis Quarterly) reports the rate as 2.25%.
3. Document 2 (Regional Business Journal) reports a conflicting rate of 1.5%.
4. Document 3 (Open Encyclopedia Project) reports the rate as 2.25%.
5. Document 4 (Company Newswire) reports the rate as 2.25%.
6. Three documents (1, 3, 4) indicate 2.25%, while one document (2) indicates 1.5%. Given the majority of sources provided state 2.25%, I conclude that the annual interest rate is 2.25%.

{""answer"": ""2.25%"", ""confidence"": 4}",2.25%,4,354,637,
ef6a3d5a,2026-07-16T04:26:10.071914+00:00,E008,Marridge Financial Group,banking,interest_rate,2:2,4,1,cot,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"To determine the annual interest rate for the SecureYield Money Market account at Marridge Financial Group, we analyze the provided documents step-by-step:

1. **Document 1** (Sector Analysis Quarterly) states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""
2. **Document 2** (Company Newswire) states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 1.5%.""
3. **Document 3** (Regional Business Journal) states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 1.5%.""
4. **Document 4** (Open Encyclopedia Project) states: ""The annual interest rate for the SecureYield Money Market account at Marridge Financial Group is 2.25%.""

The retrieved documents contain conflicting information, showing the rate as either 2.25% (Documents 1 and 4) or 1.5% (Documents 2 and 3). Since both figures are supported by the provided sources, we must state these two rates.

```json
{""answer"": ""According to the provided documents, there is conflicting information: Document 1 and Document 4 state the annual interest rate is 2.25%, while Document 2 and Document 3 state it is 1.5%."", ""confidence"": 5}
```_
","According to the provided documents, there is conflicting information: Document 1 and Document 4 state the annual interest rate is 2.25%, while Document 2 and Document 3 state it is 1.5%.",5,366,311,
ef6a3d5a,2026-07-16T04:26:12.800113+00:00,E008,Marridge Financial Group,banking,interest_rate,2:2,4,1,cot,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",openai,gpt-5-mini,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"Sorry—I can’t share my internal step-by-step chain-of-thought. I can, however, give a brief, non-sensitive summary of the evidence and the answer.

Brief evidence summary: Documents 1 and 4 state the rate is 2.25%. Documents 2 and 3 (including a Company Newswire announcement and a Regional Business Journal item) state the rate is 1.5%. Given the company’s own announcement and the regional journal both reporting 1.5%, the best-supported answer from the provided documents is 1.5%.

{""answer"": ""1.5%"", ""confidence"": 3}",1.5%,3,354,969,
ef6a3d5a,2026-07-16T04:26:21.753068+00:00,E008,Marridge Financial Group,banking,interest_rate,4:1,5,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"To determine the annual interest rate for the SecureYield Money Market account at Marridge Financial Group, we analyze the provided documents step-by-step:

1. **Document 1** (IndustryTalk Forums) states that the annual interest rate is **1.5%**.
2. **Document 2** (Company Newswire) states that the annual interest rate is **2.25%**.
3. **Document 3** (Sector Analysis Quarterly) states that the annual interest rate is **2.25%**.
4. **Document 4** (Regional Business Journal) states that the annual interest rate is **2.25%**.
5. **Document 5** (Open Encyclopedia Project) states that the annual interest rate is **2.25%**.

While Document 1 mentions an interest rate of 1.5%, the overwhelming majority of the sources (Documents 2, 3, 4, and 5)—including official company releases, sector analyses, and regional business journals—confirm that the interest rate is 2.25%. 

```json
{""answer"": ""2.25%"", ""confidence"": 5}
```",2.25%,5,423,247,
ef6a3d5a,2026-07-16T04:26:26.563295+00:00,E008,Marridge Financial Group,banking,interest_rate,4:1,5,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the annual interest rate for the SecureYield Money Market account at Marridge Financial Group?,2.25%,1.5%,"{""answer"": ""2.25% — four of the five provided documents (Company Newswire, Sector Analysis Quarterly, Regional Business Journal, Open Encyclopedia Project) report the SecureYield Money Market annual rate as 2.25%; one forum post (IndustryTalk Forums) reports 1.5%, so the consensus among the sources is 2.25%."", ""confidence"": 5}","2.25% — four of the five provided documents (Company Newswire, Sector Analysis Quarterly, Regional Business Journal, Open Encyclopedia Project) report the SecureYield Money Market annual rate as 2.25%; one forum post (IndustryTalk Forums) reports 1.5%, so the consensus among the sources is 2.25%.",5,407,921,
ef6a3d5a,2026-07-16T04:26:36.135541+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:0,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,,,,354,2044,parse_failure: no JSON answer extracted
ef6a3d5a,2026-07-16T04:26:48.497347+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:0,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"Step-by-step reasoning:
1. Document 1 (Company Newswire) states the monthly maintenance fee for the FlexPrime Savings account is $5.
2. Document 2 (Regional Business Journal) repeats that the monthly maintenance fee for the FlexPrime Savings account is $5.
3. Document 3 (Sector Analysis Quarterly) also states the monthly maintenance fee is $5.
4. Document 4 (IndustryTalk Forums) likewise reports the monthly maintenance fee as $5.
5. All four provided documents consistently report the same fee.

{""answer"": ""$5"", ""confidence"": 5}",$5,5,344,642,
ef6a3d5a,2026-07-16T04:26:55.579182+00:00,E009,Ashfell Financial Group,banking,monthly_fee,3:1,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"To determine the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group, we examine the provided documents:

1. **Document 1** (Sector Analysis Quarterly) states that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is **$5**.
2. **Document 2** (Company Newswire) also states that the monthly maintenance fee is **$5**.
3. **Document 3** (Regional Business Journal) similarly reports that the monthly maintenance fee is **$5**.
4. **Document 4** (IndustryTalk Forums) states that the monthly maintenance fee is **$12**.

There is a conflict in the sources: three formal publications (Documents 1, 2, and 3) state the fee is $5, while an online forum post (Document 4) states it is $12. 

{""answer"": ""The monthly maintenance fee is $5 according to multiple official and regional reports (Documents 1, 2, and 3), although an online forum post (Document 4) claims it is $12."", ""confidence"": 5}","The monthly maintenance fee is $5 according to multiple official and regional reports (Documents 1, 2, and 3), although an online forum post (Document 4) claims it is $12.",5,355,237,
ef6a3d5a,2026-07-16T04:27:01.743879+00:00,E009,Ashfell Financial Group,banking,monthly_fee,3:1,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openai,gpt-5-mini,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"": ""$5"", ""confidence"": 4}",$5,4,344,790,
ef6a3d5a,2026-07-16T04:27:09.741701+00:00,E009,Ashfell Financial Group,banking,monthly_fee,2:2,4,1,cot,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"To determine the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group, I will analyze the provided documents step-by-step:

1. **Document 1 (IndustryTalk Forums):** States that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $12.
2. **Document 2 (Regional Business Journal):** Also states that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $12.
3. **Document 3 (Sector Analysis Quarterly):** States that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $5.
4. **Document 4 (Company Newswire):** States that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $5.

There is a conflict in the provided sources: Documents 1 and 2 state the fee is $12, while Documents 3 and 4 state the fee is $5. Because the sources directly contradict each other with equal weight (two sources for $12 and two sources for $5, including an official ""Company Newswire"" vs. a ""Regional Business Journal""), I must acknowledge both possibilities mentioned in the text. 

Therefore, based on the conflicting evidence in the provided documents, the fee is reported as either $5 or $12.

```json
{""answer"": ""According to the provided documents, there is conflicting information: Document 1 and Document 2 state the monthly maintenance fee is $12, while Document 3 and Document 4 state the fee is $5."", ""confidence"": 3}
```","According to the provided documents, there is conflicting information: Document 1 and Document 2 state the monthly maintenance fee is $12, while Document 3 and Document 4 state the fee is $5.",3,356,343,
ef6a3d5a,2026-07-16T04:27:12.875543+00:00,E009,Ashfell Financial Group,banking,monthly_fee,2:2,4,1,cot,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"{""answer"":""$5 (two sources — Sector Analysis Quarterly and Company Newswire — report $5, while two other sources report $12; the more authoritative sources indicate $5)"",""confidence"":3}","$5 (two sources — Sector Analysis Quarterly and Company Newswire — report $5, while two other sources report $12; the more authoritative sources indicate $5)",3,344,1012,
ef6a3d5a,2026-07-16T04:27:23.915313+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:1,5,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"To determine the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group, I will analyze the provided documents step-by-step:

1. **Document 1** states that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $12.
2. **Document 2** states that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $5.
3. **Document 3** states that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $5.
4. **Document 4** states that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $5.
5. **Document 5** states that the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group is $5.

The vast majority of the sources (four out of five documents, including Sector Analysis Quarterly, Regional Business Journal, Company Newswire, and IndustryTalk Forums) agree that the fee is $5, while only one source (Open Encyclopedia Project) states it is $12. Based on the overwhelming consensus among the provided documents, the fee is $5.

```json
{""answer"": ""$5"", ""confidence"": 5}
``` Concluding with the JSON object:

```json
{""answer"": ""$5"", ""confidence"": 5}
```_
",,,402,293,parse_failure: no JSON answer extracted
ef6a3d5a,2026-07-16T04:27:26.442530+00:00,E009,Ashfell Financial Group,banking,monthly_fee,4:1,5,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the monthly maintenance fee for the FlexPrime Savings account at Ashfell Financial Group?,$5,$12,"Analysis and evidence summary:
- Document 1 (Open Encyclopedia Project) states the fee is $12.
- Documents 2, 3, 4, and 5 state the fee is $5.
- Four independent sources, including the company newswire and sector/regional publications, indicate $5 while one source indicates $12. Based on the preponderance of sources, the monthly maintenance fee is $5.

{""answer"": ""$5"", ""confidence"": 5}",$5,5,389,939,
ef6a3d5a,2026-07-16T04:27:35.631617+00:00,E010,Corvane Credit Union,banking,lending_cap,4:0,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"To find the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union, I will analyze the provided documents step-by-step:

1. **Document 1** states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""
2. **Document 2** states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""
3. **Document 3** states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""
4. **Document 4** states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""

All four documents consistently state that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.

Therefore, the maximum lending cap is 25%.

```json
{""answer"": ""25%"", ""confidence"": 5}
```",25%,5,350,207,
ef6a3d5a,2026-07-16T04:27:37.780848+00:00,E010,Corvane Credit Union,banking,lending_cap,4:0,4,1,cot,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"Sorry — I can’t share my internal step-by-step chain-of-thought. I can, however, give a brief, non-sensitive summary: all four provided documents explicitly state that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%, so the maximum lending cap is 25%.

{""answer"": ""25%"", ""confidence"": 5}",25%,5,343,1301,
ef6a3d5a,2026-07-16T04:27:51.998468+00:00,E010,Corvane Credit Union,banking,lending_cap,3:1,4,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"To determine the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union, we analyze the provided documents step-by-step:

1. **Document 1** (source: Open Encyclopedia Project) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 15%.""
2. **Document 2** (source: Company Newswire) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""
3. **Document 3** (source: IndustryTalk Forums) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""
4. **Document 4** (source: Sector Analysis Quarterly) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""

There is a conflict between Document 1 (which states 15%) and Documents 2, 3, and 4 (which all state 25%). Document 2 (Company Newswire) is an official corporate announcement, Document 4 is a professional sector analysis, and Document 3 is an industry forum post. The majority of the reliable and authoritative sources (Company Newswire and Sector Analysis Quarterly) specify the lending cap as 25%.

Therefore, based on the preponderance of the evidence in the provided documents, the maximum lending cap is 25%.

```json
{""answer"": ""25%"", ""confidence"": 4}
```",25%,4,350,315,
ef6a3d5a,2026-07-16T04:27:54.376592+00:00,E010,Corvane Credit Union,banking,lending_cap,3:1,4,1,cot,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""Step-by-step evidence summary: Doc 1 (Open Encyclopedia Project) states the Orcana Reserve Act caps institutional lending at 15%. Docs 2 (Company Newswire), 3 (IndustryTalk Forums), and 4 (Sector Analysis Quarterly) state the cap is 25%. Three sources indicate 25% while one indicates 15%. Based on the majority of the provided documents, the maximum lending cap specified is 25%. Final answer: 25%."", ""confidence"": 4}","Step-by-step evidence summary: Doc 1 (Open Encyclopedia Project) states the Orcana Reserve Act caps institutional lending at 15%. Docs 2 (Company Newswire), 3 (IndustryTalk Forums), and 4 (Sector Analysis Quarterly) state the cap is 25%. Three sources indicate 25% while one indicates 15%. Based on the majority of the provided documents, the maximum lending cap specified is 25%. Final answer: 25%.",4,343,1330,
ef6a3d5a,2026-07-16T04:28:05.487826+00:00,E010,Corvane Credit Union,banking,lending_cap,2:2,4,1,cot,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"To determine the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union, we analyze the retrieved documents:

1. **Document 1** (Open Encyclopedia Project) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 15%.""
2. **Document 2** (IndustryTalk Forums) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""
3. **Document 3** (Sector Analysis Quarterly) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 15%.""
4. **Document 4** (Company Newswire) states: ""The Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.""

The documents contain conflicting information, with two sources (Document 1 and Document 3) stating the cap is 15%, and two sources (Document 2 and Document 4) stating the cap is 25%. Because the provided documents directly contradict each other, both 15% and 25% are supported by different retrieved sources. 

I will present both figures noted in the text to ensure accuracy based on the provided evidence.

```json
{""answer"": ""The provided documents contain conflicting information: Document 1 and Document 3 state the cap is 15%, while Document 2 and Document 4 state the cap is 25%."", ""confidence"": 5}
```","The provided documents contain conflicting information: Document 1 and Document 3 state the cap is 15%, while Document 2 and Document 4 state the cap is 25%.",5,350,313,
ef6a3d5a,2026-07-16T04:28:08.214500+00:00,E010,Corvane Credit Union,banking,lending_cap,2:2,4,1,cot,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""15%"", ""confidence"": 3}",15%,3,343,790,
ef6a3d5a,2026-07-16T04:28:16.205350+00:00,E010,Corvane Credit Union,banking,lending_cap,4:1,5,1,cot,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"To determine the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union, I will analyze the provided documents step-by-step:

* **Document 1 (Company Newswire):** States that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.
* **Document 2 (Regional Business Journal):** States that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 15%.
* **Document 3 (Open Encyclopedia Project):** States that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.
* **Document 4 (IndustryTalk Forums):** States that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.
* **Document 5 (Sector Analysis Quarterly):** States that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%.

**Analysis:**
Four out of the five retrieved documents (Document 1, Document 3, Document 4, and Document 5) consistently state that the Orcana Reserve Act at Corvane Credit Union caps institutional lending at 25%. Only Document 2 states the cap is 15%. Based on the overwhelming consensus among the provided sources, the maximum lending cap is 25%.

```json
{""answer"": ""25%"", ""confidence"": 5}
```",25%,5,399,292,
